BattleType,ARandomTot,DRandomTot,EndingTot,Outcome,AWon,Supplies,AGenRank,AGenARBonus,AGenArmorBonus,AGenWeaponBonus,AGenFollowerBonus,AGenBannerBonus,AGenTrinketBonus,AAdvancedCombatDeck,ABeginARUnitBonus,ABeginMeleeBonus,ABeginRangedBonus,ABeginCavalryBonus,ABeginSoldiers,AEndARUnitBonus,AEndMeleeBonus,AEndRangedBonus,AEndCavalryBonus,AEndSoldiers,ARebelRivermenMercenaries,ARebelRangerOfForest,ARebelCourierRiders,ARebelMountainMen,ARebelAxemenOfVale,ARebelValeCavalry,ARebelLightWoodmen,ARebelWoodsmenArchers,ARebelRidersOfWood,ALightWoodmen,AGuardOfBeladimir,ABeladimirSpearmen,AWoodsmenArchers,AArchersOfBeladimir,ACoastalGuards,ARidersOfWood,ABeladimirCavalry,APlainsCavalry,AMountainMen,ALerastirShieldbearers,ALerastirSpears,APikesOfLerastir,AAxemenOfVale,ABowmenOfLerastir,ACrossbowmenOfSouth,AValeCavalry,ATerritoryGuardsmen,ALerastirPalaceCavalry,AShieldmaidensOfNorth,AMenoriadSpearmen,AAxemenOfWastes,AMenoriadArchers,ARangersOfForest,ACourierRiders,AMenoriadCavalry,ARoyalCavalry,AHuntersOfNorth,ARivermenMercenaries,ATotUnits,ATotReinforcements,AUpgrades,AUnitCas,ASoldierCas,AEndGenState,ATreasureReceived,AFaction,AShips,ARams,ASiegeTowers,ACatapults,MonType,MonCoinVal,MonARValue
Monster,43,54,68,Decisive Victory,1,None,10,3,0,2,0,1,0,0,96,32,34,30,30,85,32,29,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,2,1,8,5,None,0,3,Unharmed,None,Menoriad,None,None,None,None,Hobgoblin,300,30
Monster,71,65,26,Decisive Victory,1,None,3,0,0,0,0,0,0,0,77,29,19,29,54,58,25,13,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,4,1,1,3,15,1,None,1,8,Unharmed,None,Menoriad,None,None,None,None,Demon,700,60
Monster,63,69,30,Decisive Victory,1,None,2,1,1,0,0,0,0,0,93,19,24,50,30,79,19,20,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,9,4,None,0,5,Unharmed,None,Lerastir,None,None,None,None,Demon,700,60
Monster,48,38,50,Decisive Victory,1,None,3,1,0,0,0,1,0,1,96,43,30,23,60,72,33,20,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,1,1,3,0,0,2,16,2,None,1,9,Unharmed,None,Menoriad,None,None,None,None,Demon,700,60
Monster,54,78,18,Heroic Victory,1,None,7,2,1,0,0,1,0,0,73,22,29,22,22,48,16,16,16,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,None,2,17,Unharmed,None,Beladimir,None,None,None,None,Troll,400,40
Monster,46,65,-13,Valiant Defeat,0,None,1,3,0,2,0,0,1,1,52,36,8,8,31,20,8,4,8,15,2,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,None,2,16,Unharmed,None,Rebel,None,None,None,None,Giant,500,50
Monster,57,59,67,Decisive Victory,1,None,2,2,0,0,0,1,1,0,85,30,32,23,23,60,20,20,20,10,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,None,1,13,Unharmed,None,Rebel,None,None,None,None,Minotaur,200,20
Monster,57,56,107,Decisive Victory,1,None,5,3,2,0,0,1,0,0,138,58,47,33,75,128,52,43,33,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,2,0,1,2,20,4,None,0,4,Unharmed,None,Menoriad,None,None,None,None,Troll,400,40
Monster,66,45,1,Draw,0,None,8,3,2,0,0,0,1,1,39,16,12,11,15,28,8,12,8,7,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,None,1,8,Unharmed,None,Rebel,None,None,None,None,Dragon,1400,70
Monster,47,50,3,Close Victory,1,None,10,3,1,0,0,0,2,1,63,16,25,22,11,48,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,None,2,20,Unharmed,None,Beladimir,None,None,None,None,Dragon,1400,70
Monster,63,59,94,Decisive Victory,1,None,7,4,0,1,0,1,2,1,99,39,33,27,41,70,31,16,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,2,0,1,0,11,4,None,1,11,Unharmed,None,Menoriad,None,None,None,None,Minotaur,200,20
Monster,55,53,54,Decisive Victory,1,None,10,2,0,0,0,2,0,0,110,39,21,50,63,71,28,13,30,45,0,0,0,0,0,0,0,0,0,1,3,2,2,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,None,2,18,Unharmed,None,Beladimir,None,None,None,None,Dragon,1400,70
Monster,63,58,-5,Close Defeat,0,None,9,0,0,0,0,0,0,1,21,4,9,8,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,None,1,9,Unharmed,None,Beladimir,None,None,None,None,Troll,400,40
Monster,56,46,28,Decisive Victory,1,None,10,3,2,0,0,1,0,1,65,43,14,8,47,51,29,14,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,12,1,None,0,5,Unharmed,None,Lerastir,None,None,None,None,Demon,700,60
Monster,61,69,-18,Valiant Defeat,0,None,10,0,0,0,0,0,0,0,50,12,20,18,29,12,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,2,0,8,1,None,3,24,Unharmed,None,Menoriad,None,None,None,None,Dragon,1400,70
Monster,66,57,27,Decisive Victory,1,None,5,3,2,0,0,1,0,1,70,24,20,26,10,60,20,20,20,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,None,2,14,Wounded,None,Rebel,None,None,None,None,Demon,700,60
Monster,42,50,46,Decisive Victory,1,None,10,2,0,0,1,1,1,1,72,26,26,20,45,32,10,12,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,12,1,None,2,14,Unharmed,None,Lerastir,None,None,None,None,Hobgoblin,300,30
Monster,75,61,50,Decisive Victory,1,None,5,1,1,0,0,0,0,0,70,38,14,18,45,45,13,14,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,12,1,None,1,13,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,57,69,39,Decisive Victory,1,None,4,1,0,1,0,0,0,0,66,20,26,20,4,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,None,0,6,Unharmed,None,Lerastir,None,None,None,None,Minotaur,200,20
Monster,68,49,59,Decisive Victory,1,None,5,1,0,0,0,1,0,1,54,21,12,21,25,44,17,12,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,7,2,None,0,3,Wounded,None,Menoriad,None,None,None,None,Minotaur,200,20
Monster,55,54,38,Decisive Victory,1,None,2,4,2,2,0,0,0,1,91,45,26,20,35,76,40,16,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,2,1,9,4,None,1,10,Unharmed,None,Menoriad,None,None,None,None,Demon,700,60
Monster,56,48,-7,Close Defeat,0,None,2,3,0,2,0,1,0,1,50,20,8,22,24,24,8,8,8,7,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,None,2,17,Unharmed,None,Rebel,None,None,None,None,Dragon,1400,70
Monster,62,42,44,Decisive Victory,1,None,3,5,2,0,0,1,2,1,86,37,18,31,58,64,31,18,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,3,2,0,3,16,1,None,1,7,Unharmed,None,Menoriad,None,None,None,None,Dragon,1400,70
Monster,61,57,66,Decisive Victory,1,None,7,0,0,0,0,0,0,0,85,23,30,32,51,70,19,19,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,4,2,1,14,1,None,0,5,Unharmed,None,Menoriad,None,None,None,None,Hobgoblin,300,30
Monster,72,57,61,Decisive Victory,1,None,5,1,0,0,0,1,0,0,70,26,18,26,58,50,16,14,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,2,2,2,3,16,0,None,1,7,Unharmed,None,Menoriad,None,None,None,None,Hobgoblin,300,30
Monster,59,53,46,Decisive Victory,1,None,10,1,0,0,0,1,0,1,69,34,18,17,41,45,16,18,11,32,2,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,None,1,9,Unharmed,None,Rebel,None,None,None,None,Troll,400,40
Monster,71,58,99,Decisive Victory,1,None,6,1,0,0,0,1,0,1,109,54,29,26,57,83,43,20,20,45,0,0,0,0,0,0,0,0,0,1,4,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,None,1,12,Unharmed,None,Beladimir,None,None,None,None,Hobgoblin,300,30
Monster,55,46,11,Heroic Victory,1,None,8,0,0,0,0,0,0,0,64,20,32,12,53,46,20,22,4,45,0,4,0,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,None,1,8,Unharmed,None,Rebel,None,None,None,None,Dragon,1400,70
Monster,58,58,10,Heroic Victory,1,None,1,1,0,0,0,0,1,0,58,12,27,19,18,45,12,17,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,5,3,None,1,7,Unharmed,None,Menoriad,None,None,None,None,Giant,500,50
Monster,65,57,22,Decisive Victory,1,None,6,0,0,0,0,0,0,1,58,22,20,16,8,48,16,16,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,None,0,6,Unharmed,None,Lerastir,None,None,None,None,Giant,500,50
Monster,54,52,7,Close Victory,1,None,6,1,0,0,0,1,0,0,48,12,20,16,18,24,8,8,8,9,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,None,1,9,Unharmed,None,Rebel,None,None,None,None,Giant,500,50
Monster,72,57,49,Decisive Victory,1,None,2,0,0,0,0,0,0,0,92,28,36,28,51,66,12,32,22,38,2,2,2,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,None,1,13,Slain,None,Rebel,None,None,None,None,Demon,700,60
Monster,66,61,-52,Crushing Defeat,0,None,1,2,0,0,0,2,0,0,10,4,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,None,1,8,Unharmed,None,Menoriad,None,None,None,None,Dragon,1400,70
Monster,68,46,61,Decisive Victory,1,None,1,2,0,1,0,1,0,0,66,26,20,20,4,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,None,1,8,Wounded,None,Lerastir,None,None,None,None,Hobgoblin,300,30
Monster,65,50,66,Decisive Victory,1,None,3,2,0,0,0,0,2,1,86,39,25,22,64,69,33,14,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,0,1,3,1,1,17,0,None,1,8,Unharmed,None,Menoriad,None,None,None,None,Troll,400,40
Monster,52,65,55,Decisive Victory,1,None,9,0,0,0,1,0,0,1,109,37,46,26,42,83,31,29,23,28,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,None,2,14,Unharmed,None,Beladimir,None,None,None,None,Giant,500,50
Monster,69,42,70,Decisive Victory,1,None,10,0,0,0,0,0,0,1,53,20,16,17,22,43,14,12,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,6,2,None,0,5,Unharmed,None,Menoriad,None,None,None,None,Minotaur,200,20
Monster,60,48,-51,Crushing Defeat,0,None,3,0,0,0,0,0,0,1,4,0,4,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,None,0,0,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,65,64,-23,Crushing Defeat,0,None,1,1,1,0,0,0,0,0,4,0,0,4,3,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,None,0,0,Unharmed,None,Menoriad,None,None,None,None,Hobgoblin,300,30
Monster,52,47,1,Draw,0,None,3,2,1,1,0,0,0,0,41,24,4,13,26,16,8,4,4,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,None,2,16,Unharmed,None,Beladimir,None,None,None,None,Giant,500,50
Monster,78,64,18,Heroic Victory,1,None,10,1,0,0,1,1,0,0,13,4,6,3,11,3,0,0,3,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,None,0,3,Unharmed,None,Rebel,None,None,None,None,Minotaur,200,20
Monster,61,62,46,Decisive Victory,1,None,8,2,0,0,0,2,0,0,57,10,19,28,42,32,10,9,13,36,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,None,0,6,Unharmed,None,Beladimir,None,None,None,None,Minotaur,200,20
Monster,46,38,22,Decisive Victory,1,None,7,1,0,0,0,1,0,1,56,22,20,14,48,38,10,14,14,41,3,2,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,None,1,7,Unharmed,None,Rebel,None,None,None,None,Giant,500,50
Monster,50,48,5,Close Victory,1,None,10,0,0,0,0,0,0,1,13,8,5,0,12,5,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,None,0,4,Slain,None,Menoriad,None,None,None,None,Minotaur,200,20
Monster,60,50,13,Heroic Victory,1,None,3,1,0,0,0,0,1,0,59,14,22,23,43,44,8,17,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,2,2,2,0,12,0,None,0,5,Slain,None,Menoriad,None,None,None,None,Demon,700,60
Monster,56,46,104,Decisive Victory,1,None,3,1,0,0,0,1,0,0,130,54,44,32,57,126,50,44,32,55,1,2,0,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,None,0,2,Unharmed,None,Rebel,None,None,None,None,Troll,400,40
Monster,60,64,22,Decisive Victory,1,None,9,1,0,0,0,1,0,0,86,22,28,36,45,71,22,16,33,37,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,None,1,8,Unharmed,None,Beladimir,None,None,None,None,Dragon,1400,70
Monster,46,52,43,Decisive Victory,1,None,1,1,0,0,0,1,0,0,67,45,14,8,32,53,31,14,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,1,8,2,None,1,7,Unharmed,None,Menoriad,None,None,None,None,Minotaur,200,20
Monster,62,57,75,Decisive Victory,1,None,1,2,0,1,0,1,0,0,117,38,26,53,59,77,28,22,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,1,5,3,0,1,17,3,None,2,18,Unharmed,None,Menoriad,None,None,None,None,Giant,500,50
Monster,48,52,-26,Crushing Defeat,0,None,10,2,0,1,0,1,0,1,36,14,6,16,31,12,6,0,6,16,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,None,2,15,Unharmed,None,Rebel,None,None,None,None,Dragon,1400,70
Monster,54,45,-31,Crushing Defeat,0,None,8,2,0,2,0,0,0,0,10,4,0,6,10,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,None,1,8,Unharmed,None,Rebel,None,None,None,None,Demon,700,60
Monster,78,38,60,Decisive Victory,1,None,3,2,0,0,0,1,1,1,85,59,16,10,59,68,46,12,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,None,1,13,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,52,50,43,Decisive Victory,1,None,1,3,1,1,0,0,1,1,57,28,17,12,16,45,16,17,12,13,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,None,0,3,Wounded,None,Beladimir,None,None,None,None,Minotaur,200,20
Monster,60,58,33,Decisive Victory,1,None,1,2,0,0,0,0,2,0,88,39,29,20,24,60,20,20,20,13,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,None,1,11,Unharmed,None,Beladimir,None,None,None,None,Demon,700,60
Monster,67,45,37,Decisive Victory,1,None,1,0,0,0,0,0,0,0,84,41,18,25,59,72,37,10,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,3,1,0,0,16,1,None,1,8,Unharmed,None,Menoriad,None,None,None,None,Dragon,1400,70
Monster,61,51,56,Decisive Victory,1,None,6,1,0,0,0,1,0,0,79,51,8,20,49,49,31,4,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,13,1,None,1,11,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,61,46,73,Decisive Victory,1,None,7,2,0,1,0,1,0,1,119,59,38,22,51,91,49,20,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,13,4,None,1,12,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,54,58,54,Decisive Victory,1,None,5,1,0,1,0,0,0,1,92,56,12,24,49,73,47,8,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,13,2,None,1,9,Wounded,None,Lerastir,None,None,None,None,Troll,400,40
Monster,58,54,19,Heroic Victory,1,None,3,3,0,2,0,1,0,1,49,20,12,17,36,34,16,8,10,27,1,0,1,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,None,1,9,Unharmed,None,Rebel,None,None,None,None,Troll,400,40
Monster,58,61,57,Decisive Victory,1,None,7,1,0,0,0,1,0,0,72,22,30,20,38,46,13,25,8,31,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,None,1,7,Unharmed,None,Beladimir,None,None,None,None,Minotaur,200,20
Monster,57,66,40,Decisive Victory,1,None,3,0,0,0,0,0,0,0,66,24,18,24,57,43,4,18,21,46,1,1,0,1,2,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,None,1,11,Unharmed,None,Rebel,None,None,None,None,Minotaur,200,20
Monster,56,67,-15,Valiant Defeat,0,None,1,3,1,0,0,2,0,0,62,20,20,22,11,48,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,4,None,2,16,Unharmed,None,Menoriad,None,None,None,None,Dragon,1400,70
Monster,48,49,-5,Close Defeat,0,None,10,2,0,0,0,2,0,0,4,0,4,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,None,0,0,Unharmed,None,Beladimir,None,None,None,None,Minotaur,200,20
Monster,45,63,74,Decisive Victory,1,None,10,1,0,0,0,1,0,1,121,63,32,26,73,106,54,26,26,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,19,2,None,1,7,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,50,53,56,Decisive Victory,1,None,6,1,0,0,0,1,0,0,92,50,22,20,57,73,31,22,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,15,2,None,0,4,Unharmed,None,Lerastir,None,None,None,None,Troll,400,40
Monster,55,56,-9,Close Defeat,0,None,10,1,0,1,0,0,0,1,31,16,9,6,26,11,6,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,1,7,0,None,1,11,Unharmed,None,Menoriad,None,None,None,None,Giant,500,50
Monster,48,52,61,Decisive Victory,1,None,6,0,0,0,0,0,0,0,109,44,25,40,62,90,35,20,35,53,0,0,0,0,0,0,0,0,0,2,2,3,1,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,None,1,9,Unharmed,None,Beladimir,None,None,None,None,Giant,500,50
Monster,53,58,74,Decisive Victory,1,None,10,2,2,0,0,0,0,1,137,87,18,32,72,99,49,18,32,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,5,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,19,3,None,2,19,Unharmed,None,Lerastir,None,None,None,None,Dragon,1400,70
Monster,63,52,80,Decisive Victory,1,None,6,3,0,0,0,2,1,1,80,32,32,16,28,60,22,22,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,7,4,None,1,10,Unharmed,None,Lerastir,None,None,None,None,Minotaur,200,20
Monster,60,63,44,Decisive Victory,1,None,8,1,0,0,0,1,0,1,98,47,28,23,68,79,36,20,23,59,0,0,0,0,0,0,0,0,0,2,1,5,4,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,None,1,9,Unharmed,None,Beladimir,None,None,None,None,Demon,700,60
Monster,43,67,54,Decisive Victory,1,None,9,1,0,0,0,1,0,1,138,54,42,42,69,112,46,36,30,58,4,3,2,1,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,None,1,11,Unharmed,None,Rebel,None,None,None,None,Dragon,1400,70
Monster,56,57,19,Heroic Victory,1,None,5,2,1,0,0,1,0,0,73,40,22,11,65,50,28,14,8,54,3,1,1,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,None,1,11,Unharmed,None,Rebel,None,None,None,None,Demon,700,60
Monster,60,59,13,Heroic Victory,1,None,1,2,1,0,1,1,0,1,69,16,31,22,37,51,12,21,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,1,2,10,2,None,1,7,Unharmed,None,Menoriad,None,None,None,None,Demon,700,60
Monster,56,59,2,Draw,0,None,5,0,0,0,0,0,0,1,40,12,16,12,4,36,12,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,None,1,13,Unharmed,None,Rebel,None,None,None,None,Troll,400,40
Monster,57,57,-10,Valiant Defeat,0,None,8,2,1,0,0,1,0,0,40,24,8,8,34,4,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,None,3,24,Unharmed,None,Lerastir,None,None,None,None,Demon,700,60
